users,concurrency,variant,query_no,p99_duration
1000,3,neo4j_normal,1,14835.8014
1000,3,neo4j_normal,2,26.482
1000,3,neo4j_normal,3,91.205
1000,3,neo4j_normal,4,2236.994
1000,3,neo4j_normal,5,26.063799999999915
1000,3,neo4j_normal,6,23.525299999999998
1000,3,neo4j_normal,7,110.60529999999999
1000,3,neo4j_normal,8,7.103
1000,3,neo4j_normal,9,69.89849999999983
1000,3,neo4j_normal,10,8.565299999999997
1000,3,neo4j_normal,11,48.9243
1000,3,neo4j_normal,12,16.299299999999995
1000,3,neo4j_normal,13,14.2622
1000,3,neo4j_normal,14,16.886199999999995
1000,3,neo4j_normal,15,33.53979999999993
1000,3,neo4j_normal,16,15.534799999999999
1000,3,neo4j_normal,17,2447.4044999999996
1000,3,neo4j_normal,18,9.8828
1000,3,neo4j_normal,19,16.226299999999995
1000,3,neo4j_normal,20,18.554599999999986
1000,3,neo4j_normal,21,13.5359
1000,3,neo4j_normal,22,15.848299999999997
1000,3,neo4j_normal,23,13.7218
1000,3,neo4j_normal,24,14.3655
1000,3,neo4j_optimized,1,14870.3342
1000,3,neo4j_optimized,2,26.694799999999997
1000,3,neo4j_optimized,3,88.2052
1000,3,neo4j_optimized,4,1485.5315999999984
1000,3,neo4j_optimized,5,4.924299999999998
1000,3,neo4j_optimized,6,24.608799999999995
1000,3,neo4j_optimized,7,153.63569999999984
1000,3,neo4j_optimized,8,10.683799999999987
1000,3,neo4j_optimized,9,42.494399999999985
1000,3,neo4j_optimized,10,13.673599999999997
1000,3,neo4j_optimized,11,72.35849999999988
1000,3,neo4j_optimized,12,19.83159999999996
1000,3,neo4j_optimized,13,18.856399999999994
1000,3,neo4j_optimized,14,13.714699999999999
1000,3,neo4j_optimized,15,16.676799999999986
1000,3,neo4j_optimized,16,20.022199999999984
1000,3,neo4j_optimized,17,720.7707999999991
1000,3,neo4j_optimized,18,3.9455
1000,3,neo4j_optimized,19,14.5
1000,3,neo4j_optimized,20,22.21299999999997
1000,3,neo4j_optimized,21,13.5555
1000,3,neo4j_optimized,22,13.3261
1000,3,neo4j_optimized,23,14.320799999999998
1000,3,neo4j_optimized,24,18.5751
1000,3,postgres_normal,1,214.2741
1000,3,postgres_normal,2,25.773999999999997
1000,3,postgres_normal,3,42.97569999999998
1000,3,postgres_normal,4,38.7938
1000,3,postgres_normal,5,66.21499999999999
1000,3,postgres_normal,6,23.9
1000,3,postgres_normal,7,31.9728
1000,3,postgres_normal,8,37.86549999999997
1000,3,postgres_normal,9,33.751799999999974
1000,3,postgres_normal,10,39.10439999999997
1000,3,postgres_normal,11,37.52669999999998
1000,3,postgres_normal,12,29.773999999999997
1000,3,postgres_normal,13,25.833199999999998
1000,3,postgres_normal,14,25.066499999999998
1000,3,postgres_normal,15,35.11349999999996
1000,3,postgres_normal,16,36.19319999999996
1000,3,postgres_normal,17,36.547199999999954
1000,3,postgres_normal,18,35.209099999999964
1000,3,postgres_normal,19,35.40079999999997
1000,3,postgres_normal,20,25.2452
1000,3,postgres_normal,21,25.1475
1000,3,postgres_normal,22,25.6035
1000,3,postgres_normal,23,40.06149999999999
1000,3,postgres_normal,24,34.37189999999996
1000,3,postgres_optimized,1,213.75060000000002
1000,3,postgres_optimized,2,28.054399999999987
1000,3,postgres_optimized,3,42.1579
1000,3,postgres_optimized,4,29.0325
1000,3,postgres_optimized,5,67.491
1000,3,postgres_optimized,6,26.993699999999997
1000,3,postgres_optimized,7,27.4706
1000,3,postgres_optimized,8,29.683099999999992
1000,3,postgres_optimized,9,26.2681
1000,3,postgres_optimized,10,27.1069
1000,3,postgres_optimized,11,36.1528
1000,3,postgres_optimized,12,37.56449999999996
1000,3,postgres_optimized,13,28.396299999999997
1000,3,postgres_optimized,14,49.8444
1000,3,postgres_optimized,15,27.4053
1000,3,postgres_optimized,16,34.40009999999997
1000,3,postgres_optimized,17,31.306899999999985
1000,3,postgres_optimized,18,30.65509999999999
1000,3,postgres_optimized,19,26.4269
1000,3,postgres_optimized,20,37.34389999999997
1000,3,postgres_optimized,21,40.7425
1000,3,postgres_optimized,22,26.3777
1000,3,postgres_optimized,23,39.280299999999976
1000,3,postgres_optimized,24,31.283799999999985
1000,5,neo4j_normal,1,25228.3134
1000,5,neo4j_normal,2,46.6153
1000,5,neo4j_normal,3,146.28709999999998
1000,5,neo4j_normal,4,1995.439599999998
1000,5,neo4j_normal,5,21.692399999999964
1000,5,neo4j_normal,6,37.785399999999996
1000,5,neo4j_normal,7,225.64399999999978
1000,5,neo4j_normal,8,12.73249999999999
1000,5,neo4j_normal,9,77.14109999999998
1000,5,neo4j_normal,10,20.4179
1000,5,neo4j_normal,11,41.03739999999999
1000,5,neo4j_normal,12,13.630199999999979
1000,5,neo4j_normal,13,17.56329999999999
1000,5,neo4j_normal,14,23.768299999999982
1000,5,neo4j_normal,15,17.210399999999996
1000,5,neo4j_normal,16,20.065799999999996
1000,5,neo4j_normal,17,3133.0915999999943
1000,5,neo4j_normal,18,7.0541999999999865
1000,5,neo4j_normal,19,19.888999999999996
1000,5,neo4j_normal,20,22.048
1000,5,neo4j_normal,21,17.13969999999999
1000,5,neo4j_normal,22,62.90169999999981
1000,5,neo4j_normal,23,15.502699999999997
1000,5,neo4j_normal,24,13.9932
1000,5,neo4j_optimized,1,25161.542400000002
1000,5,neo4j_optimized,2,44.0823
1000,5,neo4j_optimized,3,147.3898
1000,5,neo4j_optimized,4,2417.0732999999973
1000,5,neo4j_optimized,5,5.765699999999996
1000,5,neo4j_optimized,6,40.632299999999994
1000,5,neo4j_optimized,7,314.15049999999985
1000,5,neo4j_optimized,8,16.438899999999993
1000,5,neo4j_optimized,9,78.7968
1000,5,neo4j_optimized,10,8.3957
1000,5,neo4j_optimized,11,54.07989999999994
1000,5,neo4j_optimized,12,11.328799999999996
1000,5,neo4j_optimized,13,16.679999999999986
1000,5,neo4j_optimized,14,13.2065
1000,5,neo4j_optimized,15,13.4081
1000,5,neo4j_optimized,16,57.75699999999999
1000,5,neo4j_optimized,17,2321.630699999999
1000,5,neo4j_optimized,18,3.5405999999999995
1000,5,neo4j_optimized,19,21.113199999999992
1000,5,neo4j_optimized,20,62.94189999999983
1000,5,neo4j_optimized,21,13.4004
1000,5,neo4j_optimized,22,13.756299999999998
1000,5,neo4j_optimized,23,14.649399999999998
1000,5,neo4j_optimized,24,18.395799999999994
1000,5,postgres_normal,1,332.0315
1000,5,postgres_normal,2,45.817299999999996
1000,5,postgres_normal,3,58.92529999999997
1000,5,postgres_normal,4,51.451
1000,5,postgres_normal,5,92.72139999999996
1000,5,postgres_normal,6,46.5252
1000,5,postgres_normal,7,70.52849999999998
1000,5,postgres_normal,8,62.297099999999965
1000,5,postgres_normal,9,49.10209999999999
1000,5,postgres_normal,10,55.8909
1000,5,postgres_normal,11,54.0267
1000,5,postgres_normal,12,61.809699999999964
1000,5,postgres_normal,13,61.05439999999999
1000,5,postgres_normal,14,54.125299999999974
1000,5,postgres_normal,15,59.92939999999999
1000,5,postgres_normal,16,58.69699999999998
1000,5,postgres_normal,17,46.5704
1000,5,postgres_normal,18,47.0982
1000,5,postgres_normal,19,56.327499999999965
1000,5,postgres_normal,20,47.9568
1000,5,postgres_normal,21,65.0112
1000,5,postgres_normal,22,57.4871
1000,5,postgres_normal,23,59.02079999999998
1000,5,postgres_normal,24,49.5565
1000,5,postgres_optimized,1,374.26669999999984
1000,5,postgres_optimized,2,46.4424
1000,5,postgres_optimized,3,63.19399999999998
1000,5,postgres_optimized,4,58.83879999999999
1000,5,postgres_optimized,5,92.35549999999999
1000,5,postgres_optimized,6,57.35629999999999
1000,5,postgres_optimized,7,49.355399999999996
1000,5,postgres_optimized,8,52.8873
1000,5,postgres_optimized,9,63.60689999999999
1000,5,postgres_optimized,10,59.35099999999997
1000,5,postgres_optimized,11,61.5479
1000,5,postgres_optimized,12,51.0313
1000,5,postgres_optimized,13,67.85719999999998
1000,5,postgres_optimized,14,48.2971
1000,5,postgres_optimized,15,59.63439999999997
1000,5,postgres_optimized,16,58.416299999999964
1000,5,postgres_optimized,17,58.592599999999976
1000,5,postgres_optimized,18,54.56419999999997
1000,5,postgres_optimized,19,47.621700000000004
1000,5,postgres_optimized,20,63.48699999999999
1000,5,postgres_optimized,21,59.17389999999996
1000,5,postgres_optimized,22,47.794799999999995
1000,5,postgres_optimized,23,57.29199999999996
1000,5,postgres_optimized,24,47.2102
1000,10,neo4j_normal,1,51000.0868
1000,10,neo4j_normal,2,81.8945
1000,10,neo4j_normal,3,304.9591
1000,10,neo4j_normal,4,6444.749899999994
1000,10,neo4j_normal,5,88.25109999999981
1000,10,neo4j_normal,6,79.1124
1000,10,neo4j_normal,7,366.32059999999996
1000,10,neo4j_normal,8,22.83519999999998
1000,10,neo4j_normal,9,73.6356
1000,10,neo4j_normal,10,14.2557
1000,10,neo4j_normal,11,58.33509999999999
1000,10,neo4j_normal,12,54.192499999999924
1000,10,neo4j_normal,13,24.549999999999986
1000,10,neo4j_normal,14,18.4044
1000,10,neo4j_normal,15,20.0744
1000,10,neo4j_normal,16,66.9048999999998
1000,10,neo4j_normal,17,899.6366999999996
1000,10,neo4j_normal,18,5.559299999999999
1000,10,neo4j_normal,19,25.700599999999998
1000,10,neo4j_normal,20,27.345
1000,10,neo4j_normal,21,17.434299999999986
1000,10,neo4j_normal,22,17.059499999999993
1000,10,neo4j_normal,23,16.9585
1000,10,neo4j_normal,24,14.7061
1000,10,neo4j_optimized,1,50665.3099
1000,10,neo4j_optimized,2,91.71289999999998
1000,10,neo4j_optimized,3,298.48519999999996
1000,10,neo4j_optimized,4,9755.0109
1000,10,neo4j_optimized,5,83.81899999999982
1000,10,neo4j_optimized,6,112.54359999999986
1000,10,neo4j_optimized,7,359.81759999999997
1000,10,neo4j_optimized,8,298.363499999999
1000,10,neo4j_optimized,9,72.4065
1000,10,neo4j_optimized,10,11.229299999999999
1000,10,neo4j_optimized,11,51.540199999999984
1000,10,neo4j_optimized,12,25.922
1000,10,neo4j_optimized,13,16.7716
1000,10,neo4j_optimized,14,18.18539999999999
1000,10,neo4j_optimized,15,22.13529999999999
1000,10,neo4j_optimized,16,56.0200999999999
1000,10,neo4j_optimized,17,644.1712999999999
1000,10,neo4j_optimized,18,5.3151
1000,10,neo4j_optimized,19,29.4365
1000,10,neo4j_optimized,20,25.685399999999998
1000,10,neo4j_optimized,21,13.5822
1000,10,neo4j_optimized,22,18.862199999999998
1000,10,neo4j_optimized,23,19.393299999999996
1000,10,neo4j_optimized,24,24.747299999999996
1000,10,postgres_normal,1,670.0389
1000,10,postgres_normal,2,97.58939999999998
1000,10,postgres_normal,3,117.85249999999999
1000,10,postgres_normal,4,120.83969999999998
1000,10,postgres_normal,5,160.8851
1000,10,postgres_normal,6,105.1373
1000,10,postgres_normal,7,118.19069999999999
1000,10,postgres_normal,8,104.1459
1000,10,postgres_normal,9,116.06289999999998
1000,10,postgres_normal,10,111.5617
1000,10,postgres_normal,11,121.53819999999997
1000,10,postgres_normal,12,114.16949999999999
1000,10,postgres_normal,13,112.17719999999997
1000,10,postgres_normal,14,105.42459999999998
1000,10,postgres_normal,15,113.8684
1000,10,postgres_normal,16,118.249
1000,10,postgres_normal,17,110.25169999999997
1000,10,postgres_normal,18,110.91749999999999
1000,10,postgres_normal,19,116.9897
1000,10,postgres_normal,20,114.65749999999998
1000,10,postgres_normal,21,108.75
1000,10,postgres_normal,22,97.2928
1000,10,postgres_normal,23,113.99929999999999
1000,10,postgres_normal,24,106.86139999999997
1000,10,postgres_optimized,1,659.854
1000,10,postgres_optimized,2,96.66159999999999
1000,10,postgres_optimized,3,115.42439999999998
1000,10,postgres_optimized,4,271.30409999999944
1000,10,postgres_optimized,5,162.9296
1000,10,postgres_optimized,6,90.81519999999999
1000,10,postgres_optimized,7,114.9038
1000,10,postgres_optimized,8,110.8076
1000,10,postgres_optimized,9,107.4627
1000,10,postgres_optimized,10,116.17409999999998
1000,10,postgres_optimized,11,120.285
1000,10,postgres_optimized,12,116.77009999999999
1000,10,postgres_optimized,13,101.2714
1000,10,postgres_optimized,14,117.03939999999993
1000,10,postgres_optimized,15,115.69369999999999
1000,10,postgres_optimized,16,105.0171
1000,10,postgres_optimized,17,108.80909999999997
1000,10,postgres_optimized,18,112.6137
1000,10,postgres_optimized,19,105.45649999999998
1000,10,postgres_optimized,20,109.86029999999998
1000,10,postgres_optimized,21,112.99809999999995
1000,10,postgres_optimized,22,99.46690000000001
1000,10,postgres_optimized,23,109.91369999999998
1000,10,postgres_optimized,24,103.1021
10000,1,neo4j_normal,1,4666.4315
10000,1,neo4j_normal,2,14.026399999999999
10000,1,neo4j_normal,3,32.70439999999999
10000,1,neo4j_normal,4,1226.5915999999988
10000,1,neo4j_normal,5,26.221099999999996
10000,1,neo4j_normal,6,16.402199999999993
10000,1,neo4j_normal,7,77.9773
10000,1,neo4j_normal,8,18.865699999999997
10000,1,neo4j_normal,9,51.09019999999994
10000,1,neo4j_normal,10,139.9589
10000,1,neo4j_normal,11,200.7456
10000,1,neo4j_normal,12,52.33319999999999
10000,1,neo4j_normal,13,20.1152
10000,1,neo4j_normal,14,23.25069999999999
10000,1,neo4j_normal,15,20.7362
10000,1,neo4j_normal,16,61.246699999999976
10000,1,neo4j_normal,17,432.6371
10000,1,neo4j_normal,18,14.921899999999999
10000,1,neo4j_normal,19,17.1922
10000,1,neo4j_normal,20,15.373199999999994
10000,1,neo4j_normal,21,17.2822
10000,1,neo4j_normal,22,15.5955
10000,1,neo4j_normal,23,17.2185
10000,1,neo4j_normal,24,24.633899999999997
10000,1,neo4j_optimized,1,4710.2681999999995
10000,1,neo4j_optimized,2,13.5563
10000,1,neo4j_optimized,3,31.7404
10000,1,neo4j_optimized,4,884.8867999999998
10000,1,neo4j_optimized,5,26.637299999999993
10000,1,neo4j_optimized,6,16.388699999999996
10000,1,neo4j_optimized,7,85.2829
10000,1,neo4j_optimized,8,18.418
10000,1,neo4j_optimized,9,148.9647
10000,1,neo4j_optimized,10,45.12969999999999
10000,1,neo4j_optimized,11,169.48590000000002
10000,1,neo4j_optimized,12,66.9746
10000,1,neo4j_optimized,13,21.634199999999993
10000,1,neo4j_optimized,14,22.131899999999998
10000,1,neo4j_optimized,15,22.365
10000,1,neo4j_optimized,16,55.9426
10000,1,neo4j_optimized,17,1130.1184999999998
10000,1,neo4j_optimized,18,15.909099999999999
10000,1,neo4j_optimized,19,20.8599
10000,1,neo4j_optimized,20,14.422899999999998
10000,1,neo4j_optimized,21,20.931499999999996
10000,1,neo4j_optimized,22,16.7046
10000,1,neo4j_optimized,23,22.631199999999996
10000,1,neo4j_optimized,24,101.31319999999998
10000,1,postgres_normal,1,92.8409
10000,1,postgres_normal,2,1.0906
10000,1,postgres_normal,3,1.8453
10000,1,postgres_normal,4,3.4953
10000,1,postgres_normal,5,92.647
10000,1,postgres_normal,6,1.4202
10000,1,postgres_normal,7,29.816399999999998
10000,1,postgres_normal,8,10.157499999999999
10000,1,postgres_normal,9,3.7009999999999996
10000,1,postgres_normal,10,24.7914
10000,1,postgres_normal,11,40.6574
10000,1,postgres_normal,12,25.804399999999998
10000,1,postgres_normal,13,11.091
10000,1,postgres_normal,14,8.480999999999991
10000,1,postgres_normal,15,12.678699999999994
10000,1,postgres_normal,16,11.0116
10000,1,postgres_normal,17,10.812
10000,1,postgres_normal,18,11.078199999999999
10000,1,postgres_normal,19,10.730799999999999
10000,1,postgres_normal,20,9.043999999999993
10000,1,postgres_normal,21,7.588399999999998
10000,1,postgres_normal,22,10.7891
10000,1,postgres_normal,23,5.714599999999994
10000,1,postgres_normal,24,13.049099999999992
10000,1,postgres_optimized,1,95.6236
10000,1,postgres_optimized,2,1.0755
10000,1,postgres_optimized,3,1.9770999999999996
10000,1,postgres_optimized,4,3.6357
10000,1,postgres_optimized,5,22.267399999999995
10000,1,postgres_optimized,6,1.48
10000,1,postgres_optimized,7,2.2603999999999997
10000,1,postgres_optimized,8,9.966700000000001
10000,1,postgres_optimized,9,1.6
10000,1,postgres_optimized,10,21.6356
10000,1,postgres_optimized,11,44.225699999999996
10000,1,postgres_optimized,12,21.756299999999996
10000,1,postgres_optimized,13,11.87809999999999
10000,1,postgres_optimized,14,9.814099999999996
10000,1,postgres_optimized,15,14.541899999999998
10000,1,postgres_optimized,16,9.191
10000,1,postgres_optimized,17,9.0714
10000,1,postgres_optimized,18,9.3935
10000,1,postgres_optimized,19,10.9508
10000,1,postgres_optimized,20,9.267799999999998
10000,1,postgres_optimized,21,4.6846
10000,1,postgres_optimized,22,4.5057
10000,1,postgres_optimized,23,6.2155000000000005
10000,1,postgres_optimized,24,6.610999999999998
10000,3,neo4j_normal,1,14818.0078
10000,3,neo4j_normal,2,29.0579
10000,3,neo4j_normal,3,96.36849999999998
10000,3,neo4j_normal,4,1243.4518999999996
10000,3,neo4j_normal,5,22.5724
10000,3,neo4j_normal,6,23.7151
10000,3,neo4j_normal,7,147.09759999999997
10000,3,neo4j_normal,8,42.6612
10000,3,neo4j_normal,9,55.8955
10000,3,neo4j_normal,10,156.71009999999995
10000,3,neo4j_normal,11,213.51299999999998
10000,3,neo4j_normal,12,211.44209999999998
10000,3,neo4j_normal,13,25.919999999999987
10000,3,neo4j_normal,14,30.12349999999999
10000,3,neo4j_normal,15,41.48319999999998
10000,3,neo4j_normal,16,38.1493
10000,3,neo4j_normal,17,1061.9659999999997
10000,3,neo4j_normal,18,7.14329999999999
10000,3,neo4j_normal,19,17.885399999999997
10000,3,neo4j_normal,20,15.010399999999997
10000,3,neo4j_normal,21,18.58319999999999
10000,3,neo4j_normal,22,14.423099999999998
10000,3,neo4j_normal,23,23.383699999999997
10000,3,neo4j_normal,24,22.8124
10000,3,neo4j_optimized,1,14817.7885
10000,3,neo4j_optimized,2,24.9755
10000,3,neo4j_optimized,3,94.03519999999999
10000,3,neo4j_optimized,4,2671.0624999999977
10000,3,neo4j_optimized,5,27.816399999999952
10000,3,neo4j_optimized,6,28.432199999999987
10000,3,neo4j_optimized,7,152.4646
10000,3,neo4j_optimized,8,45.43039999999999
10000,3,neo4j_optimized,9,206.72029999999984
10000,3,neo4j_optimized,10,43.0064
10000,3,neo4j_optimized,11,186.8339
10000,3,neo4j_optimized,12,233.41
10000,3,neo4j_optimized,13,24.745799999999996
10000,3,neo4j_optimized,14,27.0326
10000,3,neo4j_optimized,15,36.9636
10000,3,neo4j_optimized,16,252.01679999999936
10000,3,neo4j_optimized,17,506.515
10000,3,neo4j_optimized,18,8.07469999999999
10000,3,neo4j_optimized,19,23.313699999999997
10000,3,neo4j_optimized,20,16.0504
10000,3,neo4j_optimized,21,15.9371
10000,3,neo4j_optimized,22,15.037899999999997
10000,3,neo4j_optimized,23,23.206399999999988
10000,3,neo4j_optimized,24,38.6371
10000,3,postgres_normal,1,212.1509
10000,3,postgres_normal,2,24.2867
10000,3,postgres_normal,3,33.90299999999999
10000,3,postgres_normal,4,43.996299999999984
10000,3,postgres_normal,5,208.86499999999998
10000,3,postgres_normal,6,30.96509999999998
10000,3,postgres_normal,7,68.45179999999999
10000,3,postgres_normal,8,52.429099999999984
10000,3,postgres_normal,9,37.140099999999975
10000,3,postgres_normal,10,58.1827
10000,3,postgres_normal,11,77.86619999999998
10000,3,postgres_normal,12,61.02459999999999
10000,3,postgres_normal,13,26.3367
10000,3,postgres_normal,14,26.346700000000002
10000,3,postgres_normal,15,36.466799999999964
10000,3,postgres_normal,16,26.9653
10000,3,postgres_normal,17,26.0857
10000,3,postgres_normal,18,26.1104
10000,3,postgres_normal,19,26.3834
10000,3,postgres_normal,20,41.721799999999995
10000,3,postgres_normal,21,28.790699999999983
10000,3,postgres_normal,22,25.2346
10000,3,postgres_normal,23,26.515699999999995
10000,3,postgres_normal,24,26.9169
10000,3,postgres_optimized,1,209.2907
10000,3,postgres_optimized,2,24.8648
10000,3,postgres_optimized,3,35.28119999999996
10000,3,postgres_optimized,4,40.27299999999998
10000,3,postgres_optimized,5,55.7332
10000,3,postgres_optimized,6,26.8077
10000,3,postgres_optimized,7,38.185099999999984
10000,3,postgres_optimized,8,49.3573
10000,3,postgres_optimized,9,26.9759
10000,3,postgres_optimized,10,50.8686
10000,3,postgres_optimized,11,78.37439999999998
10000,3,postgres_optimized,12,59.89609999999996
10000,3,postgres_optimized,13,43.05139999999998
10000,3,postgres_optimized,14,47.751699999999985
10000,3,postgres_optimized,15,27.9853
10000,3,postgres_optimized,16,32.007699999999986
10000,3,postgres_optimized,17,28.650499999999994
10000,3,postgres_optimized,18,35.89229999999996
10000,3,postgres_optimized,19,30.59339999999998
10000,3,postgres_optimized,20,36.85749999999996
10000,3,postgres_optimized,21,26.2769
10000,3,postgres_optimized,22,37.537599999999955
10000,3,postgres_optimized,23,37.172699999999985
10000,3,postgres_optimized,24,26.0873
10000,5,neo4j_normal,1,25110.2084
10000,5,neo4j_normal,2,44.2363
10000,5,neo4j_normal,3,150.59599999999998
10000,5,neo4j_normal,4,1507.2550999999999
10000,5,neo4j_normal,5,103.5883
10000,5,neo4j_normal,6,44.5687
10000,5,neo4j_normal,7,284.7355999999999
10000,5,neo4j_normal,8,66.78169999999999
10000,5,neo4j_normal,9,254.37309999999985
10000,5,neo4j_normal,10,192.54509999999996
10000,5,neo4j_normal,11,360.44029999999964
10000,5,neo4j_normal,12,85.44539999999999
10000,5,neo4j_normal,13,17.284299999999998
10000,5,neo4j_normal,14,23.689799999999998
10000,5,neo4j_normal,15,21.233799999999988
10000,5,neo4j_normal,16,47.40959999999999
10000,5,neo4j_normal,17,494.5019
10000,5,neo4j_normal,18,3.3905999999999996
10000,5,neo4j_normal,19,22.715099999999996
10000,5,neo4j_normal,20,21.620999999999988
10000,5,neo4j_normal,21,19.83759999999999
10000,5,neo4j_normal,22,16.18429999999999
10000,5,neo4j_normal,23,17.5978
10000,5,neo4j_normal,24,22.7781
10000,5,neo4j_optimized,1,25318.9603
10000,5,neo4j_optimized,2,42.97879999999999
10000,5,neo4j_optimized,3,149.4296
10000,5,neo4j_optimized,4,3271.7218999999996
10000,5,neo4j_optimized,5,98.65889999999999
10000,5,neo4j_optimized,6,45.1767
10000,5,neo4j_optimized,7,224.2072
10000,5,neo4j_optimized,8,68.2314
10000,5,neo4j_optimized,9,104.72679999999991
10000,5,neo4j_optimized,10,149.47379999999998
10000,5,neo4j_optimized,11,181.416
10000,5,neo4j_optimized,12,71.10259999999998
10000,5,neo4j_optimized,13,17.146499999999996
10000,5,neo4j_optimized,14,16.363599999999998
10000,5,neo4j_optimized,15,22.56159999999999
10000,5,neo4j_optimized,16,54.563199999999995
10000,5,neo4j_optimized,17,490.8366
10000,5,neo4j_optimized,18,4.321
10000,5,neo4j_optimized,19,27.264699999999987
10000,5,neo4j_optimized,20,20.69739999999999
10000,5,neo4j_optimized,21,15.76
10000,5,neo4j_optimized,22,14.300799999999999
10000,5,neo4j_optimized,23,25.330899999999982
10000,5,neo4j_optimized,24,53.02479999999997
10000,5,postgres_normal,1,332.5718
10000,5,postgres_normal,2,60.47349999999998
10000,5,postgres_normal,3,60.51909999999999
10000,5,postgres_normal,4,67.3301
10000,5,postgres_normal,5,434.1019
10000,5,postgres_normal,6,54.405499999999975
10000,5,postgres_normal,7,88.6951
10000,5,postgres_normal,8,73.68949999999997
10000,5,postgres_normal,9,60.946299999999965
10000,5,postgres_normal,10,84.371
10000,5,postgres_normal,11,100.25859999999999
10000,5,postgres_normal,12,84.3673
10000,5,postgres_normal,13,49.881399999999985
