users,concurrency,variant,complexity,duration_ms_mean,duration_ms_std,duration_ms_var,avg_cpu_mean,avg_cpu_std,avg_cpu_var,avg_mem_mean,avg_mem_std,avg_mem_var
10000,1,postgres_normal,complex,13.578466666666667,10.365213034823293,107.43764125727071,44.272800000000004,26.369693177621155,695.3607182818797,2558.672333333333,17.686884095726164,312.82586901565116
10000,1,postgres_normal,very_complex,27.82146666666667,7.399884851876351,54.75829582102909,18.1502,2.319365068752147,5.379454322147651,2558.8206,17.762923388018258,315.52144728860605
10000,1,postgres_normal,create,3.3095,2.512873337846597,6.314532412060297,113.51305,49.7843943803335,2478.4859238165823,2383.2208499999997,517.435367833707,267739.35988520365
10000,1,postgres_normal,update,2.9785500000000003,2.1965222391854313,4.8247099472361805,119.74945,48.27606224753776,2330.5781861281403,2213.5073,675.1968218265945,455890.74820473394
10000,1,postgres_normal,delete,2.82505,1.8632596922878257,3.4717366809045234,120.637,46.35495655250821,2148.7819969849243,2241.95025,620.358416498106,384844.5649200375
10000,1,postgres_optimized,easy,12.359266666666667,22.97118557177027,527.6753665727067,149.37660000000002,107.94174367666909,11651.420027959732,6523.728066666667,211.82916788624263,44871.59636737796
10000,1,postgres_optimized,medium,8.388933333333332,8.641809339093513,74.68086865324386,105.0178,71.4435252994143,5104.177307208051,6526.446733333333,211.88116210356694,44893.626854358015
10000,1,postgres_optimized,complex,4.359133333333333,3.5941949722964988,12.91823749888143,113.455,59.42414173667921,3531.2286211409405,6528.567533333334,211.8383549789397,44875.48864018326
10000,1,postgres_optimized,very_complex,26.533466666666666,10.63525402470587,113.1086281700224,19.56233333333333,3.6052685937540936,12.997961633109618,6046.963733333333,1388.6740660182318,1928415.6616316081
10000,1,postgres_optimized,create,3.6832,2.2042539411750925,4.858735437185928,94.80969999999999,47.17959356708978,2225.9140491557796,5528.6867,1803.7240621296926,3253420.492305639
10000,1,postgres_optimized,update,3.62965,2.0052710383352004,4.021111937185932,96.41095,48.87623384397938,2388.8862347713552,5590.48265,1680.4268167578352,2823834.2864788715
10000,1,postgres_optimized,delete,3.1297,1.097524812278902,1.2045607135678393,107.84325000000001,57.127838077020485,3263.589883354272,5133.83555,1943.063473677171,3775495.6627383945
10000,3,neo4j_normal,easy,1908.0450666666668,3733.9747646418573,13942567.542982213,8.343,4.969132066058708,24.69227348993288,7429.497466666668,7.747925913123494,60.03035595525053
10000,3,neo4j_normal,medium,320.3834666666667,433.64951337416085,188051.90044964652,29.3922,11.990987156188012,143.78377297986586,7463.348333333333,16.074536511179083,258.39072404922945
10000,3,neo4j_normal,complex,73.33,42.55891275671357,1811.2610550335567,13.550333333333333,5.3742345066472925,28.882396532438467,7467.715200000001,15.141529260580306,229.2659083490096
10000,3,neo4j_normal,very_complex,107.69893333333333,72.04565776562411,5190.576802881434,28.4436,4.170276298122773,17.39120440268458,7471.6087333333335,15.24729221407282,232.4799198613256
10000,3,neo4j_normal,create,18.55475,7.831149497343846,61.32690244974877,34.093,12.859787309603577,165.37412964824122,7476.602,17.432907079607677,303.9062492462355
10000,3,neo4j_normal,update,121.6003,204.37332193931906,41768.45472051255,46.2164,32.729673028043116,1071.2314965226133,7478.9733,17.765772724892855,315.6226805125469
10000,3,neo4j_normal,delete,15.119449999999999,4.539181428152926,20.60416803768843,33.25165,16.25377945310106,264.18534651005024,7479.844399999999,17.851540272213303,318.67749009045343
10000,3,neo4j_optimized,easy,1896.4748666666665,3726.190151713746,13884493.04672851,8.411466666666668,5.332711184070158,28.437808572706945,7411.026533333334,18.332018052797753,336.0628858881027
10000,3,neo4j_optimized,medium,354.15833333333336,526.0686156810593,276748.1884045861,31.583266666666667,14.28003785721801,203.91948120357952,7460.4716,17.668585024038567,312.17889675168
10000,3,neo4j_optimized,complex,77.637,48.28864524986298,2331.7932600671147,14.231333333333332,6.4977097324624955,42.220231767337836,7469.2006,18.81128592523817,353.86447816106374
10000,3,neo4j_optimized,very_complex,95.47426666666667,62.33576650447334,3885.747785700221,29.549733333333332,13.886343730813053,192.830542210291,7472.288866666667,18.058685264216354,326.11611347202484
10000,3,neo4j_optimized,create,27.691150000000004,32.4994671959032,1056.2153680175882,32.27245,9.663788831009905,93.38881457035178,7473.3931,17.66692513167005,312.1202436080349
10000,3,neo4j_optimized,update,116.92735,183.63345492123446,33721.245766309046,44.094049999999996,30.766736166992864,946.5920543693468,7474.83295,17.407671496560155,303.0270269321529
10000,3,neo4j_optimized,delete,19.18435,9.34400727403323,87.31047193718591,32.33855,15.555951288815482,241.98762050000008,7474.7625,17.00604000741158,289.2053967336833
10000,3,postgres_normal,easy,45.016933333333334,46.01301242779143,2117.1973126800885,13.892000000000001,2.8378238661520236,8.053244295302019,2265.807733333333,567.5083749790284,322065.7556713375
10000,3,postgres_normal,medium,74.371,69.58478108073409,4842.04175805369,36.3,29.692869616126163,881.6665060402682,2281.8108666666667,529.7107489523127,280593.47755561996
10000,3,postgres_normal,complex,42.752399999999994,13.567555688321486,184.0785673557047,18.577533333333335,1.7435310683006924,3.0399005861297534,2288.5456000000004,525.7754711877094,276439.84610265784
10000,3,postgres_normal,very_complex,55.45,8.001723136572673,64.02757315436243,20.28226666666667,1.1054903535084437,1.222108921700224,2288.5834,525.7941078471224,276459.4438467514
10000,3,postgres_normal,create,24.7837,1.811294079161645,3.280786241206031,15.25475,0.9882846097401526,0.9767064698492459,2288.6665,525.3522371486922,275994.97307713574
10000,3,postgres_normal,update,24.83045,2.71187529869616,7.354267635678386,15.0173,1.3149032522638586,1.7289705628140724,2224.44165,663.9386179669906,440814.4884279174
10000,3,postgres_normal,delete,24.13035,0.9254711566596999,0.8564968618090428,15.39,0.7784296781463922,0.6059527638190957,2205.2416,703.1757664046263,494456.1584587336
10000,3,postgres_optimized,easy,44.720533333333336,45.998957484344494,2115.9040896465326,14.389666666666665,2.9582053821149823,8.750979082774048,4784.142266666667,2049.9001625619085,4202090.676471339
10000,3,postgres_optimized,medium,33.526666666666664,11.554976595230782,133.51748411633113,21.136866666666666,7.868207639520768,61.90869145861298,4764.2973999999995,2080.6662511060863,4329172.048491855
10000,3,postgres_optimized,complex,31.478933333333334,8.815370434733078,77.71075590156605,17.134266666666665,2.0600659227956712,4.243871606263981,4555.5746,2308.1207927135342,5327421.593756554
10000,3,postgres_optimized,very_complex,52.1416,11.33419415549083,128.46395715436248,20.190266666666666,1.380516850331503,1.9058267740492136,4581.2502,2276.018201397914,5180258.853094595
10000,3,postgres_optimized,create,26.35315,3.4573116138811364,11.953003595477387,14.812850000000001,1.7326139596476273,3.00195113316583,4612.38015,2237.5521910942834,5006639.8078708295
10000,3,postgres_optimized,update,25.24715,2.3672290222364607,5.6037732437185905,15.04865,1.2721270430141165,1.6183072135678398,4648.16115,2197.63120549285,4829582.915355956
10000,3,postgres_optimized,delete,24.824699999999996,2.2723589031939078,5.16361498492462,15.3658,1.7760204399204065,3.154248603015074,4684.6426,2158.783704340217,4660347.082124868
